0,1,2
0.0007211213,0.07250032,0.92677855
0.00020791931,0.0039406554,0.99585134
0.00035597445,0.017459717,0.9821843
0.00011311073,0.0007168109,0.99917006
0.00070241396,0.050343417,0.94895416
0.99985725,6.918967e-05,7.35347e-05
0.00038722667,0.021987317,0.9776254
0.9998818,5.9897342e-05,5.8324556e-05
0.0016861629,0.054576583,0.94373727
0.0009898014,0.48503312,0.51397705
0.9998839,5.8865255e-05,5.7208526e-05
0.00083631877,0.2795603,0.7196034
0.0004515464,0.9797933,0.019755183
0.0004913965,0.01233017,0.9871784
0.0012469545,0.6220257,0.37672737
0.0007637573,0.050792135,0.9484441
0.00065235636,0.88551104,0.11383656
0.00017379073,0.0026404678,0.99718577
0.99988294,5.8584454e-05,5.8459813e-05
0.0003713668,0.02960639,0.9700222
0.0004390246,0.028948767,0.9706122
0.00066458655,0.06951432,0.929821
0.99988383,5.848264e-05,5.7649315e-05
0.00037437078,0.0044260733,0.99519956
0.00030668516,0.009332304,0.99036103
0.00065352296,0.06994276,0.9294037
0.0034037642,0.02292318,0.9736731
0.99987185,6.5333e-05,6.2725776e-05
0.00033862187,0.9915248,0.008136498
0.00025280536,0.00462002,0.9951272
0.0010680003,0.1432582,0.8556738
0.0001607596,0.0025023515,0.9973369
0.0004886061,0.97887605,0.020635378
0.00044313894,0.01745919,0.9820977
0.0005287147,0.038074102,0.9613972
9.183288e-05,0.000455679,0.99945253
0.00064111437,0.034240052,0.96511877
0.99988526,5.7713798e-05,5.6999274e-05
0.0014481305,0.29223552,0.70631635
0.00082295964,0.8907674,0.10840965
0.0011698342,0.6125216,0.38630858
0.99987924,6.159883e-05,5.92088e-05
0.9998813,5.8416605e-05,6.0297534e-05
0.00039881835,0.9903692,0.009231907
0.00064465305,0.043717567,0.9556378
0.0002555601,0.0068765897,0.9928679
0.00021142139,0.0044763833,0.9953122
0.99988484,5.7783058e-05,5.7364283e-05
0.0004206357,0.015136509,0.9844428
0.00039671976,0.01712014,0.9824832
0.9974199,0.001319583,0.0012605159
0.0010284737,0.5982606,0.40071088
0.00041293236,0.026282415,0.9733047
0.000930042,0.09888351,0.9001864
0.9998732,6.882764e-05,5.797776e-05
0.99987954,6.2823e-05,5.7625704e-05
0.00038794026,0.9854861,0.014125986
0.0001750317,0.0025419083,0.9972831
0.0001724333,0.0021849375,0.99764264
0.00020905516,0.0037276251,0.9960633
0.00025269628,0.0042632353,0.9954841
0.00020265234,0.0032573706,0.99654007
0.00048617943,0.021469668,0.9780442
0.00030988117,0.010275077,0.989415
0.00015880242,0.0025885631,0.9972527
0.0004927776,0.02870109,0.9708062
0.00013034733,0.001255008,0.9986146
0.00012633638,0.0010402023,0.9988334
0.00030960763,0.01178779,0.9879026
0.00013334342,0.0010210694,0.9988455
0.00058405206,0.9165804,0.08283557
0.0009482107,0.85468435,0.14436743
0.00020067631,0.0044695046,0.99532986
0.00064752076,0.94852275,0.050829653
0.0005059207,0.04586371,0.9536303
0.9998523,6.932917e-05,7.8361394e-05
0.065312654,0.07823459,0.8564528
0.00054565154,0.030430246,0.9690241
0.0030455613,0.063602075,0.93335235
0.00085657765,0.038690817,0.9604527
0.00015542925,0.0013984654,0.9984461
0.00020583611,0.0045532146,0.9952409
0.00065890816,0.11452509,0.884816
0.9998849,5.7923364e-05,5.718308e-05
0.00034124075,0.0040910277,0.99556774
0.00045048606,0.033769026,0.9657804
0.9998843,5.795415e-05,5.7724763e-05
0.002236581,0.13540332,0.8623601
0.00060093164,0.096172445,0.90322655
0.003355611,0.47946396,0.51718044
0.99988514,5.7957855e-05,5.6828856e-05
0.0007962064,0.93377084,0.06543293
0.0003043677,0.006802513,0.9928931
0.00078483374,0.14083023,0.85838497
0.99986976,6.442642e-05,6.584211e-05
0.0007016903,0.0066090636,0.99268925
0.00018360539,0.0026642268,0.9971522
0.00077959464,0.06545809,0.93376225
0.001030925,0.26964185,0.7293272
0.9998851,5.772901e-05,5.718456e-05
0.99988204,5.9166163e-05,5.8759906e-05
0.0002193799,0.0062862397,0.99349433
0.0003649828,0.013356799,0.9862782
0.99988306,5.7661193e-05,5.9255402e-05
0.0011231588,0.35598633,0.6428905
0.002608445,0.98845243,0.008939121
0.000101555444,0.00056548265,0.9993329
0.99988323,5.85531e-05,5.8261943e-05
0.9998842,5.8369795e-05,5.7458717e-05
0.9998838,5.8508274e-05,5.766556e-05
0.0009974837,0.99057734,0.008425126
0.0007762272,0.010328917,0.9888949
0.99988264,5.947195e-05,5.786261e-05
0.0010220776,0.244019,0.75495887
0.00035084735,0.01634728,0.9833019
0.99988294,5.9158603e-05,5.79379e-05
0.0001926136,0.0036724024,0.99613494
0.00039776514,0.02230055,0.9773017
0.0007479312,0.9245101,0.07474197
0.9998675,6.416654e-05,6.8277746e-05
0.00033198617,0.008546632,0.9911214
0.9998824,5.8152284e-05,5.9394213e-05
0.00012109103,0.0012901647,0.99858874
0.9998804,5.8937512e-05,6.071795e-05
0.99988496,5.785208e-05,5.722247e-05
0.99988407,5.828981e-05,5.765099e-05
0.00061742956,0.07148638,0.92789614
0.00034869564,0.018877864,0.98077345
0.99988276,5.920068e-05,5.8023008e-05
0.00017377871,0.0021652463,0.99766093
0.00030152657,0.01035583,0.98934263
0.00038800365,0.03503081,0.96458113
0.9998847,5.805019e-05,5.719832e-05
0.00023094981,0.002458922,0.9973101
0.00053728145,0.021716854,0.9777459
0.00013612225,0.00063050963,0.99923337
0.00039204978,0.023332803,0.9762751
0.0005505998,0.02135276,0.9780967
0.00016822477,0.0022115288,0.9976202
0.00088635884,0.25618944,0.74292415
0.00035982433,0.019253401,0.98038685
0.00049078075,0.02345818,0.97605103
0.9998689,6.6939196e-05,6.412809e-05
0.00078075234,0.037288055,0.96193117
0.00084268826,0.90538293,0.093774356
0.000832863,0.03135158,0.9678155
0.0011181865,0.7710536,0.22782819
0.00032601753,0.0062267566,0.99344724
0.0005465157,0.05876838,0.94068503
0.0001758239,0.0023506484,0.99747354
0.00017190685,0.0028246935,0.99700344
0.0013944027,0.5469002,0.45170543
0.99986255,7.17524e-05,6.573442e-05
0.9998846,5.8364752e-05,5.701023e-05
0.00045684227,0.0384383,0.96110487
0.000255008,0.0057685575,0.9939765
0.00041829183,0.0100012,0.9895805
0.00034384418,0.015793864,0.9838623
0.0007169562,0.9150059,0.08427714
0.00026767937,0.007256032,0.9924762
0.0003077627,0.9931766,0.0065156007
0.0007766138,0.07100705,0.92821634
0.99979955,0.00013231409,6.815421e-05
0.00038418107,0.043107815,0.956508
0.999868,6.787398e-05,6.42467e-05
0.9998713,7.063802e-05,5.8065845e-05
0.0012982355,0.3965379,0.6021638
0.00088289246,0.16778128,0.83133584
0.9998848,5.7945534e-05,5.7253907e-05
0.0007197677,0.074758194,0.92452204
0.99988246,5.8844664e-05,5.867844e-05
0.9998834,5.819094e-05,5.830122e-05
0.00010666341,0.0008007495,0.9990925
0.00090523314,0.7690424,0.23005244
0.000101647034,0.0006620735,0.9992362
0.99988127,6.0828228e-05,5.784186e-05
0.99988526,5.795323e-05,5.6768553e-05
0.0006594773,0.071700774,0.92763984
0.00012478311,0.00069758756,0.99917763
0.99984765,7.707131e-05,7.5250675e-05
0.00072818564,0.9146727,0.084599175
8.8722634e-05,0.00054008357,0.9993712
0.00093019864,0.11843919,0.8806307
0.99988455,5.808801e-05,5.7368026e-05
0.0004784496,0.03458994,0.9649316
0.99988496,5.789379e-05,5.7143254e-05
0.99988425,5.834086e-05,5.7388017e-05
0.000671256,0.96505696,0.034271844
0.00015401383,0.0010858981,0.99876004
0.0038722423,0.42100137,0.57512635
0.9998847,5.793196e-05,5.7404337e-05
0.007854585,0.044269823,0.9478756
0.0001038801,0.0005408023,0.9993553
0.00062139076,0.045340735,0.95403785
0.00050436135,0.03327562,0.96621996
0.9998796,6.138836e-05,5.9037033e-05
0.00078027043,0.96341294,0.03580679
0.0010799007,0.423773,0.57514703
0.99987495,6.687814e-05,5.8241756e-05
0.9998807,5.9924623e-05,5.9461086e-05
0.99986124,8.062733e-05,5.81551e-05
0.00050654117,0.04957705,0.9499164
0.9998701,6.615769e-05,6.369693e-05
0.99988514,5.7768284e-05,5.703545e-05
0.00036168486,0.016840959,0.9827973
0.0009032304,0.94966584,0.04943093
0.0015068728,0.27047372,0.7280195
0.99987763,6.414609e-05,5.82028e-05
0.9998771,6.3384745e-05,5.9565235e-05
0.999853,6.1561346e-05,8.540472e-05
0.9998828,5.979616e-05,5.7361878e-05
0.00011454872,0.00090719835,0.99897826
0.0015450671,0.52381057,0.47464436
0.99986815,6.742164e-05,6.445898e-05
0.99987143,7.0063244e-05,5.854881e-05
0.9998812,5.8992493e-05,5.9703314e-05
0.99988365,5.8509817e-05,5.7768895e-05
0.0008530863,0.08873384,0.91041315
0.9998848,5.802448e-05,5.7179033e-05
0.00028289645,0.011502435,0.9882147
0.9998838,5.8989677e-05,5.7282297e-05
0.0014153171,0.20605482,0.7925299
0.0004045901,0.034912314,0.9646831
0.0003396667,0.9927862,0.0068741846
0.00020102263,0.0034773333,0.9963216
0.00054480403,0.037604123,0.96185106
0.9998809,6.0311104e-05,5.8798574e-05
0.0012970635,0.35386574,0.64483714
0.0012251289,0.85609967,0.14267518
0.00017770201,0.0021214352,0.99770087
0.99988437,5.8229645e-05,5.7365665e-05
0.0029284414,0.89408594,0.10298558
0.9998824,5.995745e-05,5.7597925e-05
0.00022497383,0.005166522,0.9946085
0.00011707678,0.0007570176,0.9991259
0.0005062726,0.96332914,0.036164578
0.9998849,5.7926758e-05,5.7243626e-05
0.00030993694,0.9937959,0.0058941813
0.9998508,7.5713564e-05,7.345789e-05
0.00060394214,0.041275594,0.9581205
0.99988383,5.845757e-05,5.7671652e-05
0.0006832895,0.94636416,0.052952614
0.00016814681,0.0026002615,0.9972316
0.99988127,5.9806913e-05,5.8993297e-05
0.9998711,6.483801e-05,6.4041815e-05
0.0007910248,0.08811046,0.9110985
0.000935339,0.18028823,0.8187765
0.99988425,5.8442572e-05,5.730206e-05
0.0002964225,0.0080531705,0.9916504
0.9998835,5.8916034e-05,5.763734e-05
0.00014079124,0.0016158618,0.99824333
0.00073862565,0.113271326,0.88599
0.99988186,5.8486858e-05,5.9649094e-05
0.00084259384,0.08236555,0.91679186
0.9998151,8.477295e-05,0.00010011687
0.00023254535,0.004749093,0.9950184
0.000118586024,0.0004574929,0.9994239
0.00078414317,0.24919002,0.7500258
0.9998837,5.8907863e-05,5.740361e-05
0.00019429618,0.002100226,0.9977055
0.00061827037,0.9942789,0.0051028104
0.00027589343,0.005488087,0.99423605
0.0014341912,0.25691915,0.74164665
0.00021305552,0.0050231153,0.9947638
0.0012319046,0.42615622,0.57261187
0.0002798201,0.00861084,0.9911094
0.0010468579,0.73833793,0.26061517
0.00069170864,0.13990384,0.85940444
0.9998768,6.371624e-05,5.951751e-05
0.00019997016,0.005419053,0.99438095
0.00034845094,0.015820017,0.9838316
0.00051463366,0.042323165,0.9571622
0.9998836,5.9123424e-05,5.7248195e-05
0.00017716081,0.0026352298,0.9971876
0.99988025,5.9408543e-05,6.027851e-05
0.00015810346,0.0013581903,0.99848366
0.999882,5.851654e-05,5.9516955e-05
0.9998838,5.8510777e-05,5.7735346e-05
0.0008637975,0.058921114,0.9402151
0.0003721146,0.01900565,0.98062223
0.00010985916,0.00047926325,0.9994109
0.0012237087,0.6696893,0.32908708
0.00010001824,0.0004446922,0.99945533
0.00010958627,0.00061723066,0.99927324
0.00064975687,0.05497427,0.94437593
0.9998797,5.9540227e-05,6.0678834e-05
0.00017511904,0.0023914825,0.9974334
0.99987733,6.431801e-05,5.8372418e-05
0.00033078063,0.0138712935,0.98579794
0.9996625,0.0001807216,0.0001567182
0.99988484,5.773863e-05,5.738271e-05
0.99988246,5.9603502e-05,5.7969686e-05
0.00013246291,0.001361244,0.9985063
0.00065765646,0.11495544,0.8843869
0.0007331748,0.063124016,0.9361428
0.0011444382,0.52599144,0.4728641
9.151883e-05,0.00042477294,0.99948364
0.9998844,5.8039142e-05,5.7523746e-05
0.0013046017,0.47070736,0.527988
0.00012627771,0.0016465947,0.9982271
0.00010629314,0.0006762678,0.9992174
0.00011201342,0.0006760043,0.99921197
0.0007303731,0.8484833,0.15078631
0.9998796,6.110703e-05,5.9354155e-05
0.999884,5.819742e-05,5.7854893e-05
0.0002417282,0.005031407,0.99472684
0.99978733,0.000116784395,9.5851305e-05
0.99988484,5.7709043e-05,5.7424862e-05
0.99987566,6.257264e-05,6.167512e-05
0.99988395,5.8675683e-05,5.7416935e-05
0.0034276298,0.11807652,0.8784958
0.9998207,8.7412496e-05,9.1840695e-05
0.001116495,0.124635264,0.8742482
0.99988526,5.7657773e-05,5.7039237e-05
0.00010181973,0.00052750285,0.9993707
0.00028157348,0.011697938,0.9880204
0.9998817,5.9754268e-05,5.8525893e-05
0.99988526,5.7666733e-05,5.7048386e-05
0.0011023096,0.5723237,0.42657402
0.0010527164,0.91289186,0.086055376
0.00048040558,0.009411521,0.99010813
0.0001666643,0.0018221823,0.9980111
0.00012624628,0.0011680998,0.99870557
0.00016801505,0.0024232238,0.9974087
0.0008759978,0.8664081,0.132716
0.0007758532,0.041828305,0.9573958
0.99988496,5.77346e-05,5.7330937e-05
0.99987787,6.2440326e-05,5.9587244e-05
0.0008473876,0.86796796,0.1311846
0.99988365,5.8490372e-05,5.780706e-05
0.0008988444,0.13911264,0.8599885
0.00079139293,0.016856814,0.98235184
0.99988484,5.802364e-05,5.7127956e-05
0.99987775,6.4144646e-05,5.81318e-05
0.0021378575,0.19512138,0.8027407
0.0004018065,0.98229754,0.017300686
0.0009827842,0.16471761,0.8342996
0.00062525366,0.06426515,0.9351096
0.00090873067,0.66957915,0.3295121
0.00023458817,0.0033738764,0.99639153
0.9998839,5.850396e-05,5.7695204e-05
0.001238177,0.44066936,0.5580925
0.9998617,7.0149435e-05,6.8186266e-05
0.00016626214,0.0026338003,0.99719995
0.99988383,5.8441365e-05,5.778857e-05
0.00065283803,0.04272201,0.9566252
0.9998432,6.926119e-05,8.757605e-05
0.0013593627,0.21394628,0.7846943
0.00013001732,0.0015381374,0.99833184
0.9998825,5.8405214e-05,5.901678e-05
0.00071367243,0.076872975,0.9224133
0.99981606,0.00011139291,7.261198e-05
0.0006628091,0.04781193,0.9515253
0.00021620856,0.0037178337,0.996066
0.99987984,6.139443e-05,5.8832928e-05
0.999881,6.0412152e-05,5.8509617e-05
0.9998547,8.109772e-05,6.41761e-05
0.0001424548,0.0017894149,0.99806815
0.001124277,0.38530064,0.61357504
0.0011582387,0.29096198,0.7078798
0.9997524,0.00017477026,7.290904e-05
0.0006358022,0.97314316,0.026221052
0.00263159,0.20128465,0.7960837
0.0008473714,0.17706428,0.8220883
0.000729245,0.91543853,0.08383224
0.0012042588,0.5700525,0.4287432
0.00020621871,0.005088807,0.99470496
8.965985e-05,0.00035779944,0.9995526
0.00023747173,0.0041807927,0.99558175
0.0001287642,0.0014213413,0.99844986
0.99932927,0.00029012858,0.00038057662
0.0007814261,0.9214159,0.07780269
0.9998827,5.869091e-05,5.861845e-05
0.00020776755,0.0039135898,0.9958787
0.9998701,6.440312e-05,6.546869e-05
0.0006991621,0.07789113,0.92140967
0.9998765,6.2068684e-05,6.145351e-05
0.99987805,6.1004357e-05,6.0955714e-05
0.99961174,0.00028402318,0.000104187646
0.99988085,6.1114704e-05,5.808251e-05
0.0011827241,0.71059227,0.28822508
0.00018534769,0.0040262747,0.99578834
0.00015119022,0.0016033914,0.99824536
0.00025052004,0.0031589156,0.9965906
0.00094277156,0.6696551,0.3294022
0.0005091392,0.03717515,0.9623157
0.99988514,5.7740694e-05,5.7129924e-05
0.9998837,5.8199457e-05,5.806587e-05
0.0011280924,0.31056768,0.6883041
0.000104722116,0.00062389404,0.9992714
0.000100258214,0.0005102302,0.9993895
0.00010189393,0.0005932351,0.99930483
0.00012484056,0.0013078953,0.9985673
0.00043434754,0.024177117,0.9753885
0.9998839,5.833964e-05,5.773816e-05
0.99988425,5.8529706e-05,5.7175323e-05
0.9998091,7.326997e-05,0.00011757544
0.00022021966,0.0049329307,0.9948469
9.658521e-05,0.0004557655,0.99944764
0.0012690953,0.35508913,0.64364177
0.00015390918,0.00073864,0.9991075
0.00013887088,0.0015222365,0.9983389
0.99988484,5.7922505e-05,5.7209145e-05
0.0011527453,0.6427927,0.35605448
0.00070662796,0.08723334,0.91205996
0.00014615606,0.0004158073,0.99943805
0.9998803,6.1438666e-05,5.8282894e-05
0.00017315715,0.0019271642,0.9978997
0.00097509386,0.91365415,0.08537073
0.0004033759,0.016239893,0.9833568
0.99985015,7.631442e-05,7.3403455e-05
0.99988514,5.7682715e-05,5.7187677e-05
0.99988365,5.839323e-05,5.7951867e-05
0.9998376,6.312297e-05,9.93518e-05
0.9997655,7.455614e-05,0.000159922
0.99987507,6.388826e-05,6.101507e-05
0.0008526414,0.042613387,0.956534
0.9998675,6.6878296e-05,6.5573724e-05
0.00014077911,0.0010578614,0.9988014
0.0003019586,0.013777157,0.98592085
0.0017747554,0.18493491,0.8132903
0.9995687,0.00018673691,0.00024452846
0.00010040749,0.00060202606,0.9992975
0.00035220853,0.026957907,0.97268987
0.00060653326,0.050413202,0.9489803
0.99988216,6.007754e-05,5.7727786e-05
0.9998828,5.867956e-05,5.8553855e-05
0.00012787842,0.00094898883,0.9989231
0.0001505746,0.0013720657,0.99847734
0.9998719,6.32695e-05,6.482594e-05
0.0006199775,0.92441535,0.074964635
0.9998851,5.778117e-05,5.7170284e-05
0.0015537778,0.3254079,0.67303836
0.000848474,0.8857558,0.1133958
0.000141451,0.0016960913,0.99816245
0.00034584664,0.0069922465,0.9926619
0.9998841,5.8487694e-05,5.731564e-05
0.9995338,0.00022874385,0.00023748123
0.00033343662,0.99558836,0.00407817
0.0019178395,0.4504635,0.5476186
0.99831426,0.0010274258,0.0006582573
0.004853025,0.5695499,0.42559704
0.00018833982,0.0017102492,0.99810135
0.99979883,0.00011252523,8.861316e-05
0.9998842,5.7783756e-05,5.796441e-05
0.00039155004,0.015314452,0.984294
0.00073751836,0.9240368,0.07522568
0.0004894054,0.03172314,0.9677874
0.00016215128,0.0020025447,0.9978354
0.00036454108,0.012109816,0.98752564
0.99988335,5.919679e-05,5.743682e-05
0.00082968205,0.071039036,0.9281314
0.9998849,5.772824e-05,5.7313286e-05
0.00032155708,0.99253774,0.007140673
0.0005704596,0.036230158,0.9631994
0.0009249838,0.1229246,0.8761504
0.00053920154,0.034781795,0.96467894
0.00033673286,0.98973936,0.009923928
0.99988383,5.8421298e-05,5.7715944e-05
0.99988264,5.9565107e-05,5.7838613e-05
0.00065869815,0.0853282,0.9140132
0.9998788,6.0815724e-05,6.0327202e-05
0.0014325042,0.35455734,0.6440101
0.0004744897,0.037712615,0.96181285
0.999308,0.00043578373,0.00025630137
0.00012424539,0.0005544582,0.9993213
0.0001263899,0.0010603287,0.99881333
0.00015239793,0.0013926569,0.99845505
0.00067022885,0.06099885,0.93833095
0.0007886998,0.09435387,0.90485746
0.99988335,5.8724294e-05,5.7976253e-05
0.0025479589,0.3661548,0.6312973
0.0003308382,0.013038385,0.9866308
0.99988365,5.84308e-05,5.7907404e-05
0.00018088128,0.0015799901,0.99823916
0.00022236365,0.00490203,0.99487555
0.00024626535,0.0028068435,0.9969468
0.0002770288,0.012425058,0.9872979
0.00011831519,0.0007667926,0.99911493
0.001018093,0.22159445,0.7773875
0.99874413,0.00059951475,0.00065632624
0.9998614,7.831534e-05,6.025017e-05
0.0005265118,0.9749669,0.024506537
0.0001589623,0.0035353915,0.99630564
0.00015179468,0.0016268996,0.99822134
0.9998843,5.8098332e-05,5.756066e-05
0.9998785,6.037671e-05,6.108247e-05
0.0011202962,0.2171157,0.78176403
9.422611e-05,0.00038622395,0.99951965
0.0012441735,0.30724895,0.69150686
0.0007996175,0.1806784,0.818522
0.0010259547,0.92920774,0.069766305
0.00018468656,0.0021445465,0.99767077
0.000102499194,0.0005219135,0.99937564
0.9998827,5.9397546e-05,5.788682e-05
0.99955046,0.00020219575,0.0002473338
0.0007768575,0.07516125,0.92406183
0.00010132186,0.00038321316,0.9995155
0.00010597281,0.00051424425,0.9993797
0.00010365957,0.00053682417,0.9993595
0.0010264836,0.32185057,0.67712295
0.0005594907,0.05295706,0.94648343
0.00032664332,0.015024119,0.9846493
0.00024095608,0.0036702072,0.99608886
0.000533083,0.971069,0.028397901
0.9998841,5.8113637e-05,5.7745292e-05
0.0007885082,0.123582974,0.87562853
0.99988425,5.8212336e-05,5.74907e-05
0.0011044142,0.30015686,0.6987387
0.00011516804,0.00080595486,0.99907887
0.9998852,5.7687914e-05,5.71006e-05
0.00095638266,0.23795144,0.7610921
0.9998849,5.7703048e-05,5.7359197e-05
0.0013957113,0.91835576,0.08024852
0.00030431247,0.013172558,0.98652315
0.99988496,5.7863013e-05,5.7187455e-05
0.0014097472,0.33372578,0.6648644
0.0002622022,0.004223785,0.99551404
0.9998842,5.8102632e-05,5.7735888e-05
0.9998847,5.804174e-05,5.7178713e-05
0.9998832,5.932525e-05,5.7402467e-05
0.0013313259,0.6838649,0.31480372
0.005965493,0.08705984,0.9069746
0.000303009,0.00763061,0.9920663
0.0008539605,0.044803392,0.9543426
0.99988526,5.7684105e-05,5.7036836e-05
0.0012175586,0.4550652,0.54371727
0.00119476,0.40619943,0.59260577
0.9998841,5.794055e-05,5.786599e-05
0.00054993294,0.035170633,0.9642794
0.0011528737,0.16458055,0.83426654
0.9998849,5.7876274e-05,5.7209192e-05
0.99988383,5.8288904e-05,5.7835325e-05
0.99988514,5.769347e-05,5.7126686e-05
0.99988204,5.8995698e-05,5.891554e-05
0.0004632616,0.016379934,0.9831568
0.0012098788,0.27256513,0.72622496
0.0009864316,0.7582563,0.24075727
0.00026482975,0.005294962,0.9944402
0.00028851285,0.010192936,0.9895185
0.9998602,7.295725e-05,6.676258e-05
0.0005715884,0.040629297,0.9587991
0.00023248361,0.004909558,0.9948579
0.00013269344,0.00075253966,0.9991147
0.9998755,6.491302e-05,5.9494985e-05
0.99987924,6.174367e-05,5.9064307e-05
0.999883,5.907655e-05,5.7949925e-05
0.0002730771,0.0076000723,0.99212676
0.02026803,0.37403598,0.605696
0.999878,6.170513e-05,6.0250306e-05
0.0024808035,0.41557252,0.5819467
0.9998825,5.9389884e-05,5.8161466e-05
0.99988437,5.8323127e-05,5.738279e-05
0.00058294827,0.021671176,0.97774595
0.0004271143,0.026180863,0.973392
0.00012459993,0.0009335561,0.9989419
0.0006534276,0.0680698,0.93127674
0.0001363852,0.00078977016,0.9990738
0.00014395315,0.0013739837,0.99848205
0.0010457062,0.12129064,0.8776637
0.99987864,6.371317e-05,5.759166e-05
0.00040040136,0.019449014,0.9801506
0.99987227,7.012608e-05,5.762457e-05
0.0006629093,0.09689076,0.9024463
0.00034556937,0.003537239,0.9961171
0.99987453,6.4810236e-05,6.0639253e-05
0.00033115802,0.013060736,0.986608
0.0009579676,0.6906412,0.30840078
0.00035510582,0.9885667,0.011078215
0.00018161419,0.0029077192,0.9969107
0.00033930194,0.010069385,0.98959136
0.99988437,5.812219e-05,5.7519563e-05
0.00046544356,0.021306202,0.9782284
0.0005655353,0.02309613,0.9763383
0.0011603043,0.7404144,0.25842535
0.0006749754,0.9467486,0.052576374
0.9998805,6.0764203e-05,5.877179e-05
0.00013371753,0.0012164587,0.9986498
0.9998777,6.148752e-05,6.0877872e-05
0.9998251,8.599776e-05,8.8892055e-05
0.9998809,6.107084e-05,5.801555e-05
0.0006425658,0.07922763,0.9201299
0.0006355561,0.032395285,0.96696913
0.9998794,6.1429215e-05,5.908259e-05
0.0002067096,0.0032278732,0.99656534
0.99984777,8.427801e-05,6.7992005e-05
0.0007527681,0.10919732,0.89005
0.99988526,5.76649e-05,5.7034427e-05
0.9998582,7.1828974e-05,7.001682e-05
0.9998812,5.949575e-05,5.926885e-05
0.0011745405,0.41394153,0.5848839
0.00019239733,0.0038682548,0.9959394
0.9998843,5.791703e-05,5.7718134e-05
0.0011393613,0.3987782,0.60008246
0.0001381898,0.0013819853,0.99847984
0.99988335,5.9239268e-05,5.741634e-05
0.00018494307,0.008426113,0.9913889
0.00016095047,0.0012696655,0.99856937
0.00050933217,0.04673211,0.9527586
0.9998759,6.3567524e-05,6.0557257e-05
0.99988407,5.797287e-05,5.7961977e-05
0.0002464978,0.007359409,0.9923941
0.00064880756,0.0555416,0.9438096
0.99988264,5.95722e-05,5.7798527e-05
0.0011603466,0.6377728,0.36106688
0.9998827,5.9022917e-05,5.8233127e-05
0.0005800124,0.059762415,0.93965757
0.0001428851,0.0021645492,0.9976926
0.9998852,5.7713783e-05,5.7044483e-05
0.00012527147,0.0012461485,0.9986285
0.001798249,0.49957848,0.49862328
0.0012682041,0.46621087,0.53252095
0.00020969563,0.0047469973,0.99504334
0.00030494927,0.009504306,0.9901907
0.999882,6.0187012e-05,5.7812696e-05
0.9998697,6.6732246e-05,6.3549676e-05
0.99988276,5.886929e-05,5.843106e-05
0.00044786316,0.0077752084,0.99177694
0.00089459564,0.175397,0.8237084
0.99982506,8.823861e-05,8.666396e-05
0.9998814,6.0218445e-05,5.8379603e-05
0.0012254801,0.80077636,0.19799818
0.0005223789,0.03748982,0.9619878
0.0009135582,0.31955725,0.6795292
0.000809495,0.10365694,0.89553356
0.9998776,6.258261e-05,5.9825234e-05
0.00012617467,0.00084382447,0.99903
0.9998695,6.3163854e-05,6.7322675e-05
0.99988484,5.7955327e-05,5.715657e-05
0.0009057327,0.6339827,0.36511153
0.99988174,5.946924e-05,5.8698046e-05
0.000345257,0.0107442085,0.9889105
0.0009851914,0.46918428,0.5298305
